,symbol,date,Sales Change,Net Profit Margin Change,EPS Change,prev_qtr_sales_change,prev_qtr_npm_change,prev_qtr_eps_change,Price Change
7761,RELCAPITAL,2017-06-30,33.168588687534324,-14.22328388232336,15.422276621787024,-3.636002384263858,-34.175467175536994,-42.84848484848485,1.0
7762,RELCAPITAL,2017-09-30,7.306590257879657,-7.744104737196985,38.38484546360919,8.103092783505154,-2.557757063646294,47.18981972428421,0.0
7763,RELCAPITAL,2017-12-31,20.380228136882128,-9.84638136792569,49.69843184559713,-9.422086591646005,4.4345039923056415,-10.590778097982714,0.0
7764,RELCAPITAL,2018-03-31,-0.6556725610967613,-8.883386004514685,3.1515151515151487,5.285323225942304,36.02492857142856,37.147461724415784,0.0
7765,RELCAPITAL,2018-06-30,-4.762886597938144,-7.703674826012621,24.178154825026525,-7.62,-33.32321933853394,-31.198589894242062,0.0
7766,RELCAPITAL,2018-09-30,1.2397482357428953,3.1135435548585533,-11.023054755043235,14.916648625243559,8.862567845037203,5.465414175918008,0.0
7767,RELCAPITAL,2018-12-31,5.32743735523268,-16.58665105386417,-31.668009669621274,-5.764883195177091,-15.51806461881267,-31.336032388663966,0.0
7768,RELIANCE,2015-03-31,-41.12697362201002,88.31783221177749,10.91954022988507,-30.11746221756696,75.6846062734067,22.929936305732493,1.0
7769,RELIANCE,2015-06-30,-31.690382040663824,63.7292190723291,11.428571428571429,17.44017986189176,-13.827324152620191,1.0362694300518096,0.0
7770,RELIANCE,2015-09-30,-36.96805754202682,81.27844141912351,14.689265536723173,-7.59682148988863,12.383746447412854,4.102564102564106,1.0
7771,RELIANCE,2015-12-31,-14.882288393436083,69.97688250100614,57.96178343949045,12.239998684578325,-0.0959566820038361,22.16748768472906,0.0
7772,RELIANCE,2016-03-31,7.5103045875488466,10.028976329210682,30.05181347150259,-11.732907516737228,13.723684660171015,1.2096774193548416,0.0
7773,RELIANCE,2016-06-30,-1.2565142744275795,13.631018841820497,23.5897435897436,7.863639381265353,-11.0062705339908,-3.9840637450199203,1.0
7774,RELIANCE,2016-09-30,34.25686896755841,-18.329750747458693,20.19704433497536,25.636251731035543,-19.226205328041896,1.2448132780082868,0.0
7775,RELIANCE,2016-12-31,23.333968151653213,-16.60495003997337,2.4193548387096686,3.108351398023294,2.013925021218245,4.0983606557377055,1.0
7776,RELIANCE,2017-03-31,54.166699860585545,-29.26639521844215,8.64541832669322,10.33332145529701,-3.5424024698014445,7.3622047244094535,1.0
7777,RELIANCE,2017-06-30,39.30912448068934,-8.066567214298493,27.71784232365145,-2.5315507233832557,15.666366382410033,12.871287128712877,0.0
7778,RELIANCE,2017-09-30,16.452952198993277,-3.3497007615722265,-43.97540983606557,5.023360614997183,-15.081911018531285,-55.58804418453541,1.0
7779,RELIANCE,2017-12-31,21.749872311109527,2.096940050991619,-37.08661417322834,7.7982857443340174,7.762828147733117,16.898317483540602,0.0
7780,RELIANCE,2018-03-31,29.34106389034942,-9.188274116604722,-41.584158415841586,17.212682926829267,-14.204275839134905,-0.3128911138923699,1.0
7781,RELIANCE,2018-06-30,46.97747882081359,-28.919818891762482,-48.11565951916829,10.758845708863603,-9.465587283847013,0.25109855618330773,1.0
7782,RELIANCE,2018-09-30,53.56575695430404,-23.203863962505068,17.483540599853686,9.731041790349368,-8.253172518869615,0.5635566687539015,0.0
7783,RELIANCE,2018-12-31,56.38926829268293,-29.462828459240253,8.260325406758449,9.780301058773576,-1.0199537765439923,7.721046077210474,1.0
7784,RELIANCE,2019-03-31,17.887850311711876,-6.492789860719185,9.792843691148768,-11.64386552629773,13.734625771406067,1.098265895953744,0.0
7785,RELIANCE,2019-06-30,21.25213235238861,-11.823255085672251,6.762680025046963,13.919680302752163,-14.626585434964708,-2.515723270440239,0.0
7786,RELIANCE,2019-09-30,4.198797408538673,14.09110396183121,15.753424657534254,-5.701925639452368,18.71040196015431,9.032258064516125,1.0
7787,RELIANCE,2019-12-31,-2.1815482317419326,16.66420699331199,6.127167630057795,3.058186383085002,1.212348726891214,-1.2372243141473933,0.0
